timestamp,open,high,low,close,volume,oi
2023-11-13T09:22:00+05:30,51.8,51.85,51.65,51.65,98934,0
2023-11-13T09:21:00+05:30,51.85,51.85,51.75,51.8,33139,0
2023-11-13T09:20:00+05:30,51.85,51.9,51.8,51.85,62882,0
2023-11-13T09:19:00+05:30,51.8,51.9,51.75,51.85,137910,0
2023-11-13T09:18:00+05:30,51.8,51.85,51.75,51.8,50455,0
2023-11-13T09:17:00+05:30,51.8,51.85,51.75,51.75,41244,0
2023-11-13T09:16:00+05:30,51.8,51.8,51.65,51.8,76113,0
2023-11-13T09:15:00+05:30,51.7,51.8,51.65,51.75,26910,0
2023-11-12T19:14:00+05:30,51.85,51.85,51.75,51.8,34853,0
2023-11-12T19:13:00+05:30,51.85,51.9,51.75,51.8,100842,0
2023-11-12T19:12:00+05:30,51.85,51.85,51.8,51.85,34632,0
2023-11-12T19:11:00+05:30,51.85,51.9,51.8,51.85,76573,0
2023-11-12T19:10:00+05:30,51.9,51.9,51.85,51.9,30896,0
2023-11-12T19:09:00+05:30,51.9,51.9,51.85,51.9,22674,0
2023-11-12T19:08:00+05:30,51.9,51.9,51.85,51.9,17504,0
2023-11-12T19:07:00+05:30,51.9,51.9,51.85,51.9,11670,0
2023-11-12T19:06:00+05:30,51.9,51.9,51.85,51.9,11450,0
2023-11-12T19:05:00+05:30,51.9,51.95,51.85,51.85,71480,0
2023-11-12T19:04:00+05:30,51.9,51.9,51.85,51.9,18832,0
2023-11-12T19:03:00+05:30,51.9,51.9,51.85,51.9,13305,0
2023-11-12T19:02:00+05:30,51.9,51.9,51.85,51.9,9805,0
2023-11-12T19:01:00+05:30,51.9,51.9,51.85,51.9,20382,0
2023-11-12T19:00:00+05:30,51.95,51.95,51.85,51.85,40777,0
2023-11-12T18:59:00+05:30,51.95,51.95,51.9,51.95,37666,0
2023-11-12T18:58:00+05:30,51.9,51.95,51.9,51.95,13021,0
2023-11-12T18:57:00+05:30,51.9,51.95,51.9,51.95,18030,0
2023-11-12T18:56:00+05:30,51.9,51.9,51.85,51.9,15721,0
2023-11-12T18:55:00+05:30,51.9,51.9,51.85,51.9,5329,0
2023-11-12T18:54:00+05:30,51.9,51.9,51.85,51.9,21597,0
2023-11-12T18:53:00+05:30,51.85,51.9,51.85,51.9,14100,0
2023-11-12T18:52:00+05:30,51.85,51.9,51.85,51.9,23124,0
2023-11-12T18:51:00+05:30,51.9,51.9,51.85,51.9,14060,0
2023-11-12T18:50:00+05:30,51.9,51.9,51.85,51.9,22027,0
2023-11-12T18:49:00+05:30,51.9,51.9,51.85,51.85,38575,0
2023-11-12T18:48:00+05:30,51.9,51.9,51.85,51.9,48634,0
2023-11-12T18:47:00+05:30,51.85,51.9,51.85,51.9,18270,0
2023-11-12T18:46:00+05:30,51.85,51.9,51.85,51.9,14273,0
2023-11-12T18:45:00+05:30,51.9,51.9,51.85,51.9,21181,0
2023-11-12T18:44:00+05:30,51.95,51.95,51.85,51.9,21216,0
2023-11-12T18:43:00+05:30,51.9,51.95,51.9,51.95,12498,0
2023-11-12T18:42:00+05:30,51.95,51.95,51.85,51.95,20698,0
2023-11-12T18:41:00+05:30,51.9,51.95,51.9,51.95,42275,0
2023-11-12T18:40:00+05:30,51.9,51.95,51.85,51.95,17049,0
2023-11-12T18:39:00+05:30,51.85,51.9,51.85,51.85,32807,0
2023-11-12T18:38:00+05:30,51.9,51.9,51.85,51.9,16344,0
2023-11-12T18:37:00+05:30,51.9,51.9,51.85,51.9,10556,0
2023-11-12T18:36:00+05:30,51.9,51.9,51.85,51.9,13621,0
2023-11-12T18:35:00+05:30,51.9,51.9,51.85,51.9,14394,0
2023-11-12T18:34:00+05:30,51.95,51.95,51.85,51.9,16300,0
2023-11-12T18:33:00+05:30,51.95,51.95,51.9,51.95,27428,0
2023-11-12T18:32:00+05:30,51.95,51.95,51.9,51.9,38263,0
2023-11-12T18:31:00+05:30,51.9,51.95,51.85,51.9,20441,0
2023-11-12T18:30:00+05:30,51.9,51.95,51.85,51.9,45825,0
2023-11-12T18:29:00+05:30,51.95,51.95,51.9,51.95,19072,0
2023-11-12T18:28:00+05:30,51.95,51.95,51.85,51.95,36199,0
2023-11-12T18:27:00+05:30,51.95,51.95,51.8,51.95,56253,0
2023-11-12T18:26:00+05:30,51.95,51.95,51.85,51.95,51769,0
2023-11-12T18:25:00+05:30,51.9,51.95,51.85,51.95,70768,0
2023-11-12T18:24:00+05:30,51.9,51.9,51.8,51.9,47997,0
2023-11-12T18:23:00+05:30,51.8,51.9,51.75,51.9,27718,0
2023-11-12T18:22:00+05:30,51.95,51.95,51.75,51.75,58478,0
2023-11-12T18:21:00+05:30,51.95,51.95,51.9,51.95,57628,0
2023-11-12T18:20:00+05:30,52.05,52.05,51.85,51.95,109006,0
2023-11-12T18:19:00+05:30,52.0,52.1,52.0,52.05,25041,0
2023-11-12T18:18:00+05:30,52.1,52.1,52.05,52.1,42859,0
2023-11-12T18:17:00+05:30,52.15,52.15,52.05,52.15,66504,0
2023-11-12T18:16:00+05:30,52.1,52.15,52.05,52.15,171095,0
2023-11-12T18:15:00+05:30,52.0,52.1,52.0,52.1,99489,0
